data,blur,noise,mode,c,method,image_index,oracle_K,network_forward_K,backtracks_K,rel_primal_error_K
real,train,train,bv,0.5,plain-FBHF,28,4000,0,0,0.0007190658943727612
real,train,train,bv,0.5,plain-FBHF,29,4000,0,0,0.00021974598348606378
real,train,train,bv,0.5,plain-FBHF,30,4000,0,0,0.0003637059999164194
real,train,train,bv,0.5,plain-FBHF,31,4000,0,0,0.0009051898960024118
real,train,train,bv,0.5,plain-FBHF,32,4000,0,0,0.0010439315810799599
real,train,train,bv,0.5,plain-FBHF,33,4000,0,0,0.002128517022356391
real,train,train,bv,0.5,plain-FBHF,34,4000,0,0,0.0006723260739818215
real,train,train,bv,0.5,plain-FBHF,35,4000,0,0,0.0027266759425401688
real,train,train,bv,0.5,plain-FBHF,36,4000,0,0,0.0023487950675189495
real,train,train,bv,0.5,plain-FBHF,37,4000,0,0,0.00019691381021402776
real,train,train,bv,0.5,plain-FBHF,38,4000,0,0,0.0009769448079168797
real,train,train,bv,0.5,plain-FBHF,39,4000,0,0,0.0014630043879151344
real,train,train,bv,0.5,plain-FBHF,40,4000,0,0,0.00013383154873736203
real,train,train,bv,0.5,plain-FBHF,41,4000,0,0,0.001532035879790783
real,train,train,bv,0.5,plain-FBHF,42,4000,0,0,0.00022473794524557889
real,train,train,bv,0.5,plain-FBHF,43,4000,0,0,0.00032313092378899455
real,train,train,bv,0.5,plain-FBHF,44,4000,0,0,0.0010858657769858837
real,train,train,bv,0.5,plain-FBHF,45,4000,0,0,0.0016146337147802114
real,train,train,bv,0.5,plain-FBHF,46,4000,0,0,8.26131654321216e-05
real,train,train,bv,0.5,plain-FBHF,47,4000,0,0,0.0006061461754143238
real,train,train,bv,0.5,plain-FBHF,48,4000,0,0,0.00018059436115436256
real,train,train,bv,0.5,plain-FBHF,49,4000,0,0,5.7919318351196125e-05
real,train,train,bv,0.5,plain-FBHF,50,4000,0,0,0.0007874360308051109
real,train,train,bv,0.5,plain-FBHF,51,4000,0,0,0.0010841898620128632
real,train,train,bv,0.5,plain-FBHF,52,4000,0,0,0.00044928412535227835
real,train,train,bv,0.5,plain-FBHF,53,4000,0,0,0.00043020484736189246
real,train,train,bv,0.5,plain-FBHF,54,4000,0,0,0.00039155082777142525
real,train,train,bv,0.5,plain-FBHF,55,4000,0,0,0.0012197720352560282
real,train,train,bv,0.5,plain-FBHF,56,4000,0,0,0.00015225984680000693
real,train,train,bv,0.5,plain-FBHF,57,4000,0,0,0.0001468053087592125
real,train,train,bv,0.5,plain-FBHF,58,4000,0,0,0.00011435645137680694
real,train,train,bv,0.5,plain-FBHF,59,4000,0,0,0.0007808562950231135
real,train,train,bv,0.5,plain-FBHF,60,4000,0,0,0.00017447049322072417
real,train,train,bv,0.5,plain-FBHF,61,4000,0,0,0.00023517558292951435
real,train,train,bv,0.5,plain-FBHF,62,4000,0,0,0.0007743735332041979
real,train,train,bv,0.5,plain-FBHF,63,4000,0,0,0.0003313932102173567
real,train,train,bv,0.5,line-search-FBHF,0,4526,0,263,0.00027123227482661605
real,train,train,bv,0.5,line-search-FBHF,1,4526,0,263,0.0010816084686666727
real,train,train,bv,0.5,line-search-FBHF,2,4526,0,263,0.0002279714390169829
real,train,train,bv,0.5,line-search-FBHF,3,4526,0,263,0.0009054038091562688
real,train,train,bv,0.5,line-search-FBHF,4,4526,0,263,0.0002851613680832088
real,train,train,bv,0.5,line-search-FBHF,5,4526,0,263,0.00146323477383703
real,train,train,bv,0.5,line-search-FBHF,6,4526,0,263,0.00012596439046319574
real,train,train,bv,0.5,line-search-FBHF,7,4526,0,263,0.00030870974296703935
real,train,train,bv,0.5,line-search-FBHF,8,4526,0,263,0.00010103211388923228
real,train,train,bv,0.5,line-search-FBHF,9,4526,0,263,0.00033948771306313574
real,train,train,bv,0.5,line-search-FBHF,10,4526,0,263,0.0005347803817130625
real,train,train,bv,0.5,line-search-FBHF,11,4526,0,263,0.0028593847528100014
real,train,train,bv,0.5,line-search-FBHF,12,4526,0,263,0.0004856083542108536
real,train,train,bv,0.5,line-search-FBHF,13,4526,0,263,0.00159783277194947
real,train,train,bv,0.5,line-search-FBHF,14,4526,0,263,0.0013926562387496233
real,train,train,bv,0.5,line-search-FBHF,15,4526,0,263,0.0007409591344185174
real,train,train,bv,0.5,line-search-FBHF,16,4526,0,263,0.0016753264935687184
real,train,train,bv,0.5,line-search-FBHF,17,4526,0,263,0.0006854914827272296
real,train,train,bv,0.5,line-search-FBHF,18,4526,0,263,0.001456383615732193
real,train,train,bv,0.5,line-search-FBHF,19,4526,0,263,0.00046858290443196893
real,train,train,bv,0.5,line-search-FBHF,20,4526,0,263,0.0007199442479759455
real,train,train,bv,0.5,line-search-FBHF,21,4526,0,263,0.0003537239390425384
real,train,train,bv,0.5,line-search-FBHF,22,4526,0,263,0.0013957824558019638
real,train,train,bv,0.5,line-search-FBHF,23,4526,0,263,0.0008551370119675994
real,train,train,bv,0.5,line-search-FBHF,24,4526,0,263,9.715437045088038e-05
real,train,train,bv,0.5,line-search-FBHF,25,4526,0,263,0.0005080636474303901
real,train,train,bv,0.5,line-search-FBHF,26,4526,0,263,0.00017741892952471972
real,train,train,bv,0.5,line-search-FBHF,27,4526,0,263,0.0006098097073845565
real,train,train,bv,0.5,line-search-FBHF,28,4526,0,263,0.0007495512254536152
real,train,train,bv,0.5,line-search-FBHF,29,4526,0,263,1.889164741442073e-05
real,train,train,bv,0.5,line-search-FBHF,30,4526,0,263,0.00042988508357666433
real,train,train,bv,0.5,line-search-FBHF,31,4526,0,263,0.0010033658472821116
real,train,train,bv,0.5,line-search-FBHF,32,4526,0,263,0.0010478628100827336
real,train,train,bv,0.5,line-search-FBHF,33,4526,0,263,0.0021321543026715517
real,train,train,bv,0.5,line-search-FBHF,34,4526,0,263,0.0006165399681776762
real,train,train,bv,0.5,line-search-FBHF,35,4526,0,263,0.002638496458530426
real,train,train,bv,0.5,line-search-FBHF,36,4526,0,263,0.002383700804784894
real,train,train,bv,0.5,line-search-FBHF,37,4526,0,263,0.00014321620983537287
real,train,train,bv,0.5,line-search-FBHF,38,4526,0,263,0.0008605264010839164
real,train,train,bv,0.5,line-search-FBHF,39,4526,0,263,0.001473721582442522
real,train,train,bv,0.5,line-search-FBHF,40,4526,0,263,9.485558257438242e-05
real,train,train,bv,0.5,line-search-FBHF,41,4526,0,263,0.0014461406972259283
real,train,train,bv,0.5,line-search-FBHF,42,4526,0,263,0.00019193625485058874
real,train,train,bv,0.5,line-search-FBHF,43,4526,0,263,0.00026002441882155836
real,train,train,bv,0.5,line-search-FBHF,44,4526,0,263,0.0011025819694623351
real,train,train,bv,0.5,line-search-FBHF,45,4526,0,263,0.0014741563936695457
real,train,train,bv,0.5,line-search-FBHF,46,4526,0,263,1.3216071238275617e-05
real,train,train,bv,0.5,line-search-FBHF,47,4526,0,263,0.000613189535215497
real,train,train,bv,0.5,line-search-FBHF,48,4526,0,263,1.644854091864545e-05
real,train,train,bv,0.5,line-search-FBHF,49,4526,0,263,1.1613382412178908e-05
real,train,train,bv,0.5,line-search-FBHF,50,4526,0,263,0.000720219046343118
real,train,train,bv,0.5,line-search-FBHF,51,4526,0,263,0.0010267904726788402
real,train,train,bv,0.5,line-search-FBHF,52,4526,0,263,0.0004304701869841665
real,train,train,bv,0.5,line-search-FBHF,53,4526,0,263,0.00038724878686480224
real,train,train,bv,0.5,line-search-FBHF,54,4526,0,263,4.201095725875348e-05
real,train,train,bv,0.5,line-search-FBHF,55,4526,0,263,0.0012455485993996263
real,train,train,bv,0.5,line-search-FBHF,56,4526,0,263,0.0001487639092374593
real,train,train,bv,0.5,line-search-FBHF,57,4526,0,263,6.832903454778716e-05
real,train,train,bv,0.5,line-search-FBHF,58,4526,0,263,9.128590318141505e-05
real,train,train,bv,0.5,line-search-FBHF,59,4526,0,263,0.000737525406293571
real,train,train,bv,0.5,line-search-FBHF,60,4526,0,263,3.658034620457329e-05
real,train,train,bv,0.5,line-search-FBHF,61,4526,0,263,4.123128019273281e-05
real,train,train,bv,0.5,line-search-FBHF,62,4526,0,263,0.0007117511122487485
real,train,train,bv,0.5,line-search-FBHF,63,4526,0,263,0.00030889621120877564
real,train,train,bv,0.5,fixed-precond,0,4000,0,0,0.00010198950621997938
real,train,train,bv,0.5,fixed-precond,1,4000,0,0,0.00017581786960363388
real,train,train,bv,0.5,fixed-precond,2,4000,0,0,0.00011244067718507722
real,train,train,bv,0.5,fixed-precond,3,4000,0,0,0.00020444400433916599
real,train,train,bv,0.5,fixed-precond,4,4000,0,0,0.0003730941389221698
real,train,train,bv,0.5,fixed-precond,5,4000,0,0,0.0005146593321114779
real,train,train,bv,0.5,fixed-precond,6,4000,0,0,0.00011533502402016893
real,train,train,bv,0.5,fixed-precond,7,4000,0,0,0.000543580565135926
real,train,train,bv,0.5,fixed-precond,8,4000,0,0,0.00010296100663254037
real,train,train,bv,0.5,fixed-precond,9,4000,0,0,0.00016478683392051607
real,train,train,bv,0.5,fixed-precond,10,4000,0,0,0.000161143543664366
real,train,train,bv,0.5,fixed-precond,11,4000,0,0,0.00033752480521798134
real,train,train,bv,0.5,fixed-precond,12,4000,0,0,0.00015498942229896784
real,train,train,bv,0.5,fixed-precond,13,4000,0,0,0.00034956535091623664
real,train,train,bv,0.5,fixed-precond,14,4000,0,0,0.0004639538237825036
real,train,train,bv,0.5,fixed-precond,15,4000,0,0,0.00014819251373410225
real,train,train,bv,0.5,fixed-precond,16,4000,0,0,0.00016620571841485798
real,train,train,bv,0.5,fixed-precond,17,4000,0,0,0.00013522467634174973
real,train,train,bv,0.5,fixed-precond,18,4000,0,0,0.00016439618775621057
real,train,train,bv,0.5,fixed-precond,19,4000,0,0,0.00013825211499352008
real,train,train,bv,0.5,fixed-precond,20,4000,0,0,0.00023656143457628787
real,train,train,bv,0.5,fixed-precond,21,4000,0,0,0.00018902176816482097
real,train,train,bv,0.5,fixed-precond,22,4000,0,0,0.00017456721980124712
real,train,train,bv,0.5,fixed-precond,23,4000,0,0,0.0002716053568292409
real,train,train,bv,0.5,fixed-precond,24,4000,0,0,0.00025916608865372837
real,train,train,bv,0.5,fixed-precond,25,4000,0,0,0.00016861171752680093
real,train,train,bv,0.5,fixed-precond,26,4000,0,0,0.00029750526300631464
real,train,train,bv,0.5,fixed-precond,27,4000,0,0,0.0005976182874292135
real,train,train,bv,0.5,fixed-precond,28,4000,0,0,0.00022797417477704585
real,train,train,bv,0.5,fixed-precond,29,4000,0,0,0.00040055843419395387
real,train,train,bv,0.5,fixed-precond,30,4000,0,0,0.00010949116403935477
real,train,train,bv,0.5,fixed-precond,31,4000,0,0,0.00020097971719224006
real,train,train,bv,0.5,fixed-precond,32,4000,0,0,0.00018539481970947236
real,train,train,bv,0.5,fixed-precond,33,4000,0,0,0.00030001570121385157
real,train,train,bv,0.5,fixed-precond,34,4000,0,0,0.0002760653442237526
real,train,train,bv,0.5,fixed-precond,35,4000,0,0,0.000327757210470736
real,train,train,bv,0.5,fixed-precond,36,4000,0,0,0.0004677727119997144
real,train,train,bv,0.5,fixed-precond,37,4000,0,0,0.0001747137139318511
real,train,train,bv,0.5,fixed-precond,38,4000,0,0,0.0001934159081429243
real,train,train,bv,0.5,fixed-precond,39,4000,0,0,0.0001638131361687556
real,train,train,bv,0.5,fixed-precond,40,4000,0,0,0.00015156347944866866
real,train,train,bv,0.5,fixed-precond,41,4000,0,0,0.0005482889828272164
real,train,train,bv,0.5,fixed-precond,42,4000,0,0,0.00017295157886110246
real,train,train,bv,0.5,fixed-precond,43,4000,0,0,0.00012277696805540472
real,train,train,bv,0.5,fixed-precond,44,4000,0,0,0.00024371250765398145
real,train,train,bv,0.5,fixed-precond,45,4000,0,0,0.0002890345058403909
real,train,train,bv,0.5,fixed-precond,46,4000,0,0,0.00012634358427021652
real,train,train,bv,0.5,fixed-precond,47,4000,0,0,0.0002810264122672379
real,train,train,bv,0.5,fixed-precond,48,4000,0,0,0.0002774168096948415
real,train,train,bv,0.5,fixed-precond,49,4000,0,0,9.056181443156675e-05
real,train,train,bv,0.5,fixed-precond,50,4000,0,0,0.00014449153968598694
real,train,train,bv,0.5,fixed-precond,51,4000,0,0,0.00020055971981491894
real,train,train,bv,0.5,fixed-precond,52,4000,0,0,0.00013621474499814212
real,train,train,bv,0.5,fixed-precond,53,4000,0,0,0.00011901805555680767
real,train,train,bv,0.5,fixed-precond,54,4000,0,0,0.000629493675660342
real,train,train,bv,0.5,fixed-precond,55,4000,0,0,0.0005471939803101122
real,train,train,bv,0.5,fixed-precond,56,4000,0,0,0.00016275772941298783
real,train,train,bv,0.5,fixed-precond,57,4000,0,0,0.00021918029233347625
real,train,train,bv,0.5,fixed-precond,58,4000,0,0,7.022028876235709e-05
real,train,train,bv,0.5,fixed-precond,59,4000,0,0,0.0001933298772200942
real,train,train,bv,0.5,fixed-precond,60,4000,0,0,0.00028483103960752487
real,train,train,bv,0.5,fixed-precond,61,4000,0,0,0.00035090799792669713
real,train,train,bv,0.5,fixed-precond,62,4000,0,0,0.00014296489825937897
real,train,train,bv,0.5,fixed-precond,63,4000,0,0,0.00010440233745612204
real,train,train,bv,0.5,learned-warped-bv-c0.5,0,4000,1000,0,5.630299710901454e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,1,4000,1000,0,0.00011212559184059501
real,train,train,bv,0.5,learned-warped-bv-c0.5,2,4000,1000,0,6.905638292664662e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,3,4000,1000,0,0.00010503200610401109
real,train,train,bv,0.5,learned-warped-bv-c0.5,4,4000,1000,0,0.0001870190753834322
real,train,train,bv,0.5,learned-warped-bv-c0.5,5,4000,1000,0,0.0004543454560916871
real,train,train,bv,0.5,learned-warped-bv-c0.5,6,4000,1000,0,5.2099840104347095e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,7,4000,1000,0,0.00027826245059259236
real,train,train,bv,0.5,learned-warped-bv-c0.5,8,4000,1000,0,3.844000457320362e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,9,4000,1000,0,9.147634409600869e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,10,4000,1000,0,7.804969209246337e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,11,4000,1000,0,0.0011102431453764439
real,train,train,bv,0.5,learned-warped-bv-c0.5,12,4000,1000,0,9.15609925868921e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,13,4000,1000,0,0.00020919990492984653
real,train,train,bv,0.5,learned-warped-bv-c0.5,14,4000,1000,0,0.0003265286504756659
real,train,train,bv,0.5,learned-warped-bv-c0.5,15,4000,1000,0,7.53491694922559e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,16,4000,1000,0,0.00011604024621192366
real,train,train,bv,0.5,learned-warped-bv-c0.5,17,4000,1000,0,7.019088661763817e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,18,4000,1000,0,0.00013449399557430297
real,train,train,bv,0.5,learned-warped-bv-c0.5,19,4000,1000,0,7.367879152297974e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,20,4000,1000,0,7.993131293915212e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,21,4000,1000,0,8.383147360291332e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,22,4000,1000,0,0.00010733001545304433
real,train,train,bv,0.5,learned-warped-bv-c0.5,23,4000,1000,0,0.00012363155838102102
real,train,train,bv,0.5,learned-warped-bv-c0.5,24,4000,1000,0,0.00010963564272969961
real,train,train,bv,0.5,learned-warped-bv-c0.5,25,4000,1000,0,0.00011528235336299986
real,train,train,bv,0.5,learned-warped-bv-c0.5,26,4000,1000,0,0.0001306122139794752
real,train,train,bv,0.5,learned-warped-bv-c0.5,27,4000,1000,0,0.0003191990253981203
real,train,train,bv,0.5,learned-warped-bv-c0.5,28,4000,1000,0,9.14055563043803e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,29,4000,1000,0,0.00017068424494937062
real,train,train,bv,0.5,learned-warped-bv-c0.5,30,4000,1000,0,6.299222877714783e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,31,4000,1000,0,9.82913188636303e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,32,4000,1000,0,0.0001055498723872006
real,train,train,bv,0.5,learned-warped-bv-c0.5,33,4000,1000,0,0.00016191889881156385
real,train,train,bv,0.5,learned-warped-bv-c0.5,34,4000,1000,0,0.0001614234206499532
real,train,train,bv,0.5,learned-warped-bv-c0.5,35,4000,1000,0,0.00017028581351041794
real,train,train,bv,0.5,learned-warped-bv-c0.5,36,4000,1000,0,0.00020199811842758209
real,train,train,bv,0.5,learned-warped-bv-c0.5,37,4000,1000,0,7.770567754050717e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,38,4000,1000,0,8.999743295134977e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,39,4000,1000,0,8.84035398485139e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,40,4000,1000,0,7.53192653064616e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,41,4000,1000,0,0.00018261080549564213
real,train,train,bv,0.5,learned-warped-bv-c0.5,42,4000,1000,0,7.771948003210127e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,43,4000,1000,0,6.687465065624565e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,44,4000,1000,0,0.00010143922554561868
real,train,train,bv,0.5,learned-warped-bv-c0.5,45,4000,1000,0,0.00021538436703849584
real,train,train,bv,0.5,learned-warped-bv-c0.5,46,4000,1000,0,6.737004150636494e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,47,4000,1000,0,0.00013182268594391644
real,train,train,bv,0.5,learned-warped-bv-c0.5,48,4000,1000,0,0.00014146715693641454
real,train,train,bv,0.5,learned-warped-bv-c0.5,49,4000,1000,0,4.88739569846075e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,50,4000,1000,0,9.647439583204687e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,51,4000,1000,0,0.00015201464702840894
real,train,train,bv,0.5,learned-warped-bv-c0.5,52,4000,1000,0,5.13708837388549e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,53,4000,1000,0,7.736825500614941e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,54,4000,1000,0,0.00033412277116440237
real,train,train,bv,0.5,learned-warped-bv-c0.5,55,4000,1000,0,0.0003243876271881163
real,train,train,bv,0.5,learned-warped-bv-c0.5,56,4000,1000,0,7.754683610983193e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,57,4000,1000,0,9.991472325054929e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,58,4000,1000,0,3.655412729131058e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,59,4000,1000,0,8.711086411494762e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,60,4000,1000,0,0.00012850180792156607
real,train,train,bv,0.5,learned-warped-bv-c0.5,61,4000,1000,0,0.00017410215514246374
real,train,train,bv,0.5,learned-warped-bv-c0.5,62,4000,1000,0,7.241302955662832e-05
real,train,train,bv,0.5,learned-warped-bv-c0.5,63,4000,1000,0,6.465789920184761e-05
synthetic,train,train,bv,0.5,plain-FBHF,0,4000,0,0,0.002937878714874387
synthetic,train,train,bv,0.5,plain-FBHF,1,4000,0,0,0.011730538681149483
synthetic,train,train,bv,0.5,plain-FBHF,2,4000,0,0,0.0017392704030498862
synthetic,train,train,bv,0.5,plain-FBHF,3,4000,0,0,0.0022534921299666166
synthetic,train,train,bv,0.5,plain-FBHF,4,4000,0,0,0.023396624252200127
synthetic,train,train,bv,0.5,plain-FBHF,5,4000,0,0,0.0058243428356945515
synthetic,train,train,bv,0.5,plain-FBHF,6,4000,0,0,0.007039097137749195
synthetic,train,train,bv,0.5,plain-FBHF,7,4000,0,0,0.00569565175101161
synthetic,train,train,bv,0.5,plain-FBHF,8,4000,0,0,0.003971917554736137
synthetic,train,train,bv,0.5,plain-FBHF,9,4000,0,0,0.013067923486232758
synthetic,train,train,bv,0.5,plain-FBHF,10,4000,0,0,0.019292395561933517
synthetic,train,train,bv,0.5,plain-FBHF,11,4000,0,0,0.003581882920116186
synthetic,train,train,bv,0.5,plain-FBHF,12,4000,0,0,0.0015194541774690151
synthetic,train,train,bv,0.5,plain-FBHF,13,4000,0,0,0.00724481325596571
synthetic,train,train,bv,0.5,plain-FBHF,14,4000,0,0,0.0038767748046666384
synthetic,train,train,bv,0.5,plain-FBHF,15,4000,0,0,0.0019127682317048311
synthetic,train,train,bv,0.5,plain-FBHF,16,4000,0,0,0.007742695044726133
synthetic,train,train,bv,0.5,plain-FBHF,17,4000,0,0,0.006937982980161905
synthetic,train,train,bv,0.5,plain-FBHF,18,4000,0,0,0.0036584564950317144
synthetic,train,train,bv,0.5,plain-FBHF,19,4000,0,0,0.004269425757229328
synthetic,train,train,bv,0.5,plain-FBHF,20,4000,0,0,0.0029915610793977976
synthetic,train,train,bv,0.5,plain-FBHF,21,4000,0,0,0.00253634643740952
synthetic,train,train,bv,0.5,plain-FBHF,22,4000,0,0,0.0028366073966026306
synthetic,train,train,bv,0.5,plain-FBHF,23,4000,0,0,0.004533015191555023
synthetic,train,train,bv,0.5,plain-FBHF,24,4000,0,0,0.009491954930126667
synthetic,train,train,bv,0.5,plain-FBHF,25,4000,0,0,0.002316225552931428
synthetic,train,train,bv,0.5,plain-FBHF,26,4000,0,0,0.006672733463346958
synthetic,train,train,bv,0.5,plain-FBHF,27,4000,0,0,0.05441128835082054
synthetic,train,train,bv,0.5,plain-FBHF,28,4000,0,0,0.012017127126455307
synthetic,train,train,bv,0.5,plain-FBHF,29,4000,0,0,0.0009594184812158346
synthetic,train,train,bv,0.5,plain-FBHF,30,4000,0,0,0.00900608766824007
synthetic,train,train,bv,0.5,plain-FBHF,31,4000,0,0,0.006530233193188906
synthetic,train,train,bv,0.5,plain-FBHF,32,4000,0,0,0.0025777698028832674
synthetic,train,train,bv,0.5,plain-FBHF,33,4000,0,0,0.029915474355220795
synthetic,train,train,bv,0.5,plain-FBHF,34,4000,0,0,0.007280442863702774
synthetic,train,train,bv,0.5,plain-FBHF,35,4000,0,0,0.0009860879508778453
synthetic,train,train,bv,0.5,plain-FBHF,36,4000,0,0,0.0025986882392317057
synthetic,train,train,bv,0.5,plain-FBHF,37,4000,0,0,0.0018800515681505203
synthetic,train,train,bv,0.5,plain-FBHF,38,4000,0,0,0.0021905384492129087
synthetic,train,train,bv,0.5,plain-FBHF,39,4000,0,0,0.017189349979162216
synthetic,train,train,bv,0.5,plain-FBHF,40,4000,0,0,0.0019904763903468847
synthetic,train,train,bv,0.5,plain-FBHF,41,4000,0,0,0.02025614306330681
synthetic,train,train,bv,0.5,plain-FBHF,42,4000,0,0,0.0019039626931771636
synthetic,train,train,bv,0.5,plain-FBHF,43,4000,0,0,0.005502025596797466
synthetic,train,train,bv,0.5,plain-FBHF,44,4000,0,0,0.005200168117880821
synthetic,train,train,bv,0.5,plain-FBHF,45,4000,0,0,0.0018247702391818166
synthetic,train,train,bv,0.5,plain-FBHF,46,4000,0,0,0.0023356282617896795
synthetic,train,train,bv,0.5,plain-FBHF,47,4000,0,0,0.010427347384393215
synthetic,train,train,bv,0.5,plain-FBHF,48,4000,0,0,0.0004955041804350913
synthetic,train,train,bv,0.5,plain-FBHF,49,4000,0,0,0.0023094674106687307
synthetic,train,train,bv,0.5,plain-FBHF,50,4000,0,0,0.003359753405675292
synthetic,train,train,bv,0.5,plain-FBHF,51,4000,0,0,0.02542005479335785
synthetic,train,train,bv,0.5,plain-FBHF,52,4000,0,0,0.010144115425646305
synthetic,train,train,bv,0.5,plain-FBHF,53,4000,0,0,0.006900424137711525
synthetic,train,train,bv,0.5,plain-FBHF,54,4000,0,0,0.001168017159216106
synthetic,train,train,bv,0.5,plain-FBHF,55,4000,0,0,0.02794257178902626
synthetic,train,train,bv,0.5,plain-FBHF,56,4000,0,0,0.002810598583891988
synthetic,train,train,bv,0.5,plain-FBHF,57,4000,0,0,0.0007264346349984407
synthetic,train,train,bv,0.5,plain-FBHF,58,4000,0,0,0.0007222896092571318
synthetic,train,train,bv,0.5,plain-FBHF,59,4000,0,0,0.011293482035398483
synthetic,train,train,bv,0.5,plain-FBHF,60,4000,0,0,0.0009158368920907378
synthetic,train,train,bv,0.5,plain-FBHF,61,4000,0,0,0.005296510178595781
synthetic,train,train,bv,0.5,plain-FBHF,62,4000,0,0,0.0033991080708801746
synthetic,train,train,bv,0.5,plain-FBHF,63,4000,0,0,0.009010409004986286
synthetic,train,train,bv,0.5,line-search-FBHF,0,4526,0,263,0.0033927394542843103
synthetic,train,train,bv,0.5,line-search-FBHF,1,4526,0,263,0.012709438800811768
synthetic,train,train,bv,0.5,line-search-FBHF,2,4526,0,263,0.0019312887452542782
synthetic,train,train,bv,0.5,line-search-FBHF,3,4526,0,263,0.0016489799600094557
synthetic,train,train,bv,0.5,line-search-FBHF,4,4526,0,263,0.02581590600311756
synthetic,train,train,bv,0.5,line-search-FBHF,5,4526,0,263,0.006571638863533735
synthetic,train,train,bv,0.5,line-search-FBHF,6,4526,0,263,0.00801855605095625
synthetic,train,train,bv,0.5,line-search-FBHF,7,4526,0,263,0.005921518430113792
synthetic,train,train,bv,0.5,line-search-FBHF,8,4526,0,263,0.004287403542548418
synthetic,train,train,bv,0.5,line-search-FBHF,9,4526,0,263,0.014386479742825031
